na_item,co_nco,sector,finpos,unit,geo\time,date,value
F,CO,S125,LIAB,PC_GDP,DK,2005-01-01,32.8 
F,CO,S125,LIAB,PC_GDP,DK,2006-01-01,29.3 
F,CO,S125,LIAB,PC_GDP,DK,2007-01-01,28.9 
F,CO,S125,LIAB,PC_GDP,DK,2008-01-01,23.6 
F,CO,S125,LIAB,PC_GDP,DK,2009-01-01,29.0 
F,CO,S125,LIAB,PC_GDP,DK,2010-01-01,25.3 
F,CO,S125,LIAB,PC_GDP,DK,2011-01-01,27.8 
F,CO,S125,LIAB,PC_GDP,DK,2012-01-01,22.7 
F,CO,S125,LIAB,PC_GDP,DK,2013-01-01,25.0 
F,CO,S125,LIAB,PC_GDP,DK,2014-01-01,30.3 
F,CO,S125,LIAB,PC_GDP,DK,2015-01-01,34.2 
F,CO,S125,LIAB,PC_GDP,DK,2016-01-01,36.5 
F,CO,S125,LIAB,PC_GDP,DK,2017-01-01,36.5 
F,CO,S125,LIAB,PC_GDP,EL,1995-01-01,0.0 
F,CO,S125,LIAB,PC_GDP,EL,1996-01-01,0.0 
F,CO,S125,LIAB,PC_GDP,EL,1997-01-01,1.4 
F,CO,S125,LIAB,PC_GDP,EL,1998-01-01,1.6 
F,CO,S125,LIAB,PC_GDP,EL,1999-01-01,6.9 
F,CO,S125,LIAB,PC_GDP,EL,2000-01-01,3.4 
F,CO,S125,LIAB,PC_GDP,EL,2001-01-01,3.9 
F,CO,S125,LIAB,PC_GDP,EL,2002-01-01,2.9 
F,CO,S125,LIAB,PC_GDP,EL,2003-01-01,3.2 
F,CO,S125,LIAB,PC_GDP,EL,2004-01-01,3.5 
F,CO,S125,LIAB,PC_GDP,EL,2005-01-01,4.1 
F,CO,S125,LIAB,PC_GDP,EL,2006-01-01,5.2 
F,CO,S125,LIAB,PC_GDP,EL,2007-01-01,5.1 
F,CO,S125,LIAB,PC_GDP,EL,2008-01-01,4.7 
F,CO,S125,LIAB,PC_GDP,EL,2009-01-01,6.0 
F,CO,S125,LIAB,PC_GDP,EL,2010-01-01,6.2 
F,CO,S125,LIAB,PC_GDP,EL,2011-01-01,6.9 
F,CO,S125,LIAB,PC_GDP,EL,2012-01-01,7.4 
F,CO,S125,LIAB,PC_GDP,EL,2013-01-01,6.3 
F,CO,S125,LIAB,PC_GDP,EL,2014-01-01,5.2 
F,CO,S125,LIAB,PC_GDP,EL,2015-01-01,5.8 
F,CO,S125,LIAB,PC_GDP,EL,2016-01-01,5.3 
F,CO,S125,LIAB,PC_GDP,EL,2017-01-01,5.3 
F,CO,S125,LIAB,PC_GDP,FI,1995-01-01,9.6 
F,CO,S125,LIAB,PC_GDP,FI,1996-01-01,7.7 
F,CO,S125,LIAB,PC_GDP,FI,1997-01-01,8.3 
F,CO,S125,LIAB,PC_GDP,FI,1998-01-01,10.9 
F,CO,S125,LIAB,PC_GDP,FI,1999-01-01,12.6 
F,CO,S125,LIAB,PC_GDP,FI,2000-01-01,11.9 
F,CO,S125,LIAB,PC_GDP,FI,2001-01-01,6.7 
F,CO,S125,LIAB,PC_GDP,FI,2002-01-01,6.1 
F,CO,S125,LIAB,PC_GDP,FI,2003-01-01,7.5 
F,CO,S125,LIAB,PC_GDP,FI,2004-01-01,8.2 
F,CO,S125,LIAB,PC_GDP,FI,2005-01-01,10.0 
F,CO,S125,LIAB,PC_GDP,FI,2006-01-01,10.7 
F,CO,S125,LIAB,PC_GDP,FI,2007-01-01,9.5 
F,CO,S125,LIAB,PC_GDP,FI,2008-01-01,9.1 
F,CO,S125,LIAB,PC_GDP,FI,2009-01-01,12.6 
F,CO,S125,LIAB,PC_GDP,FI,2010-01-01,13.0 
F,CO,S125,LIAB,PC_GDP,FI,2011-01-01,13.1 
F,CO,S125,LIAB,PC_GDP,FI,2012-01-01,15.1 
F,CO,S125,LIAB,PC_GDP,FI,2013-01-01,18.2 
F,CO,S125,LIAB,PC_GDP,FI,2014-01-01,18.5 
F,CO,S125,LIAB,PC_GDP,FI,2015-01-01,21.3 
F,CO,S125,LIAB,PC_GDP,FI,2016-01-01,22.5 
F,CO,S125,LIAB,PC_GDP,FI,2017-01-01,24.0 
F,CO,S125,LIAB,PC_GDP,FR,1995-01-01,3.5 
F,CO,S125,LIAB,PC_GDP,FR,1996-01-01,4.0 
F,CO,S125,LIAB,PC_GDP,FR,1997-01-01,7.1 
F,CO,S125,LIAB,PC_GDP,FR,1998-01-01,7.3 
F,CO,S125,LIAB,PC_GDP,FR,1999-01-01,6.3 
F,CO,S125,LIAB,PC_GDP,FR,2000-01-01,8.7 
F,CO,S125,LIAB,PC_GDP,FR,2001-01-01,10.0 
F,CO,S125,LIAB,PC_GDP,FR,2002-01-01,10.1 
F,CO,S125,LIAB,PC_GDP,FR,2003-01-01,11.7 
F,CO,S125,LIAB,PC_GDP,FR,2004-01-01,11.3 
F,CO,S125,LIAB,PC_GDP,FR,2005-01-01,15.8 
F,CO,S125,LIAB,PC_GDP,FR,2006-01-01,19.3 
F,CO,S125,LIAB,PC_GDP,FR,2007-01-01,27.1 
F,CO,S125,LIAB,PC_GDP,FR,2008-01-01,25.8 
F,CO,S125,LIAB,PC_GDP,FR,2009-01-01,20.3 
F,CO,S125,LIAB,PC_GDP,FR,2010-01-01,20.8 
F,CO,S125,LIAB,PC_GDP,FR,2011-01-01,22.4 
F,CO,S125,LIAB,PC_GDP,FR,2012-01-01,22.4 
F,CO,S125,LIAB,PC_GDP,FR,2013-01-01,21.3 
F,CO,S125,LIAB,PC_GDP,FR,2014-01-01,21.9 
F,CO,S125,LIAB,PC_GDP,FR,2015-01-01,18.9 
F,CO,S125,LIAB,PC_GDP,FR,2016-01-01,20.3 
F,CO,S125,LIAB,PC_GDP,FR,2017-01-01,20.1 
F,CO,S125,LIAB,PC_GDP,HR,1995-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,1996-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,1997-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,1998-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,1999-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,2000-01-01,: 
F,CO,S125,LIAB,PC_GDP,HR,2001-01-01,2.8 
F,CO,S125,LIAB,PC_GDP,HR,2002-01-01,4.2 
F,CO,S125,LIAB,PC_GDP,HR,2003-01-01,5.8 
F,CO,S125,LIAB,PC_GDP,HR,2004-01-01,7.2 
F,CO,S125,LIAB,PC_GDP,HR,2005-01-01,8.1 
F,CO,S125,LIAB,PC_GDP,HR,2006-01-01,9.2 
F,CO,S125,LIAB,PC_GDP,HR,2007-01-01,11.6 
F,CO,S125,LIAB,PC_GDP,HR,2008-01-01,13.0 
F,CO,S125,LIAB,PC_GDP,HR,2009-01-01,14.2 
F,CO,S125,LIAB,PC_GDP,HR,2010-01-01,12.7 
F,CO,S125,LIAB,PC_GDP,HR,2011-01-01,11.9 
F,CO,S125,LIAB,PC_GDP,HR,2012-01-01,11.1 
F,CO,S125,LIAB,PC_GDP,HR,2013-01-01,10.5 
F,CO,S125,LIAB,PC_GDP,HR,2014-01-01,10.1 
F,CO,S125,LIAB,PC_GDP,HR,2015-01-01,9.1 
F,CO,S125,LIAB,PC_GDP,HR,2016-01-01,8.3 
F,CO,S125,LIAB,PC_GDP,HR,2017-01-01,7.9 
F,CO,S125,LIAB,PC_GDP,HU,1995-01-01,1.7 
F,CO,S125,LIAB,PC_GDP,HU,1996-01-01,2.5 
F,CO,S125,LIAB,PC_GDP,HU,1997-01-01,2.5 
F,CO,S125,LIAB,PC_GDP,HU,1998-01-01,3.2 
F,CO,S125,LIAB,PC_GDP,HU,1999-01-01,3.5 
F,CO,S125,LIAB,PC_GDP,HU,2000-01-01,4.2 
F,CO,S125,LIAB,PC_GDP,HU,2001-01-01,4.3 
F,CO,S125,LIAB,PC_GDP,HU,2002-01-01,5.5 
F,CO,S125,LIAB,PC_GDP,HU,2003-01-01,7.2 
F,CO,S125,LIAB,PC_GDP,HU,2004-01-01,8.4 
F,CO,S125,LIAB,PC_GDP,HU,2005-01-01,9.6 
F,CO,S125,LIAB,PC_GDP,HU,2006-01-01,10.4 
F,CO,S125,LIAB,PC_GDP,HU,2007-01-01,12.0 
F,CO,S125,LIAB,PC_GDP,HU,2008-01-01,14.2 
F,CO,S125,LIAB,PC_GDP,HU,2009-01-01,12.7 
F,CO,S125,LIAB,PC_GDP,HU,2010-01-01,11.9 
F,CO,S125,LIAB,PC_GDP,HU,2011-01-01,10.8 
F,CO,S125,LIAB,PC_GDP,HU,2012-01-01,9.0 
F,CO,S125,LIAB,PC_GDP,HU,2013-01-01,8.1 
F,CO,S125,LIAB,PC_GDP,HU,2014-01-01,7.6 
F,CO,S125,LIAB,PC_GDP,HU,2015-01-01,7.1 
F,CO,S125,LIAB,PC_GDP,HU,2016-01-01,7.4 
F,CO,S125,LIAB,PC_GDP,HU,2017-01-01,7.1 
F,CO,S125,LIAB,PC_GDP,LT,1995-01-01,1.8 
F,CO,S125,LIAB,PC_GDP,LT,1996-01-01,1.5 
F,CO,S125,LIAB,PC_GDP,LT,1997-01-01,1.3 
F,CO,S125,LIAB,PC_GDP,LT,1998-01-01,1.9 
F,CO,S125,LIAB,PC_GDP,LT,1999-01-01,2.1 
F,CO,S125,LIAB,PC_GDP,LT,2000-01-01,2.6 
F,CO,S125,LIAB,PC_GDP,LT,2001-01-01,3.8 
F,CO,S125,LIAB,PC_GDP,LT,2002-01-01,4.2 
F,CO,S125,LIAB,PC_GDP,LT,2003-01-01,5.7 
F,CO,S125,LIAB,PC_GDP,LT,2004-01-01,8.5 
F,CO,S125,LIAB,PC_GDP,LT,2005-01-01,10.4 
F,CO,S125,LIAB,PC_GDP,LT,2006-01-01,11.9 
F,CO,S125,LIAB,PC_GDP,LT,2007-01-01,14.2 
F,CO,S125,LIAB,PC_GDP,LT,2008-01-01,13.5 
F,CO,S125,LIAB,PC_GDP,LT,2009-01-01,11.3 
F,CO,S125,LIAB,PC_GDP,LT,2010-01-01,9.1 
F,CO,S125,LIAB,PC_GDP,LT,2011-01-01,9.4 
F,CO,S125,LIAB,PC_GDP,LT,2012-01-01,8.2 
F,CO,S125,LIAB,PC_GDP,LT,2013-01-01,6.7 
F,CO,S125,LIAB,PC_GDP,LT,2014-01-01,6.5 
F,CO,S125,LIAB,PC_GDP,LT,2015-01-01,6.5 
F,CO,S125,LIAB,PC_GDP,LT,2016-01-01,7.7 
F,CO,S125,LIAB,PC_GDP,LT,2017-01-01,7.9 
F,CO,S125,LIAB,PC_GDP,LU,1995-01-01,: 
F,CO,S125,LIAB,PC_GDP,LU,1996-01-01,: 
F,CO,S125,LIAB,PC_GDP,LU,1997-01-01,: 
F,CO,S125,LIAB,PC_GDP,LU,1998-01-01,: 
F,CO,S125,LIAB,PC_GDP,LU,1999-01-01,5.8 
F,CO,S125,LIAB,PC_GDP,LU,2000-01-01,12.8 
F,CO,S125,LIAB,PC_GDP,LU,2001-01-01,14.4 
F,CO,S125,LIAB,PC_GDP,LU,2002-01-01,21.0 
F,CO,S125,LIAB,PC_GDP,LU,2003-01-01,14.6 
F,CO,S125,LIAB,PC_GDP,LU,2004-01-01,13.6 
F,CO,S125,LIAB,PC_GDP,LU,2005-01-01,203.0 
F,CO,S125,LIAB,PC_GDP,LU,2006-01-01,193.8 
F,CO,S125,LIAB,PC_GDP,LU,2007-01-01,216.8 
F,CO,S125,LIAB,PC_GDP,LU,2008-01-01,11.1 
F,CO,S125,LIAB,PC_GDP,LU,2009-01-01,9.3 
F,CO,S125,LIAB,PC_GDP,LU,2010-01-01,8.0 
F,CO,S125,LIAB,PC_GDP,LU,2011-01-01,54.3 
F,CO,S125,LIAB,PC_GDP,LU,2012-01-01,371.8 
F,CO,S125,LIAB,PC_GDP,LU,2013-01-01,412.0 
F,CO,S125,LIAB,PC_GDP,LU,2014-01-01,417.3 
F,CO,S125,LIAB,PC_GDP,LU,2015-01-01,383.9 
F,CO,S125,LIAB,PC_GDP,LU,2016-01-01,366.3 
F,CO,S125,LIAB,PC_GDP,LU,2017-01-01,357.6 
F,CO,S125,LIAB,PC_GDP,LV,1995-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,1996-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,1997-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,1998-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,1999-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,2000-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,2001-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,2002-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,2003-01-01,: 
F,CO,S125,LIAB,PC_GDP,LV,2004-01-01,7.6 
F,CO,S125,LIAB,PC_GDP,LV,2005-01-01,10.3 
F,CO,S125,LIAB,PC_GDP,LV,2006-01-01,13.7 
F,CO,S125,LIAB,PC_GDP,LV,2007-01-01,18.2 
F,CO,S125,LIAB,PC_GDP,LV,2008-01-01,18.1 
F,CO,S125,LIAB,PC_GDP,LV,2009-01-01,20.4 
F,CO,S125,LIAB,PC_GDP,LV,2010-01-01,16.0 
F,CO,S125,LIAB,PC_GDP,LV,2011-01-01,12.8 
F,CO,S125,LIAB,PC_GDP,LV,2012-01-01,14.9 
F,CO,S125,LIAB,PC_GDP,LV,2013-01-01,15.9 
F,CO,S125,LIAB,PC_GDP,LV,2014-01-01,15.6 
F,CO,S125,LIAB,PC_GDP,LV,2015-01-01,14.4 
F,CO,S125,LIAB,PC_GDP,LV,2016-01-01,15.3 
F,CO,S125,LIAB,PC_GDP,LV,2017-01-01,16.2 
F,CO,S125,LIAB,PC_GDP,MT,1995-01-01,1.2 e
F,CO,S125,LIAB,PC_GDP,MT,1996-01-01,1.3 e
F,CO,S125,LIAB,PC_GDP,MT,1997-01-01,1.4 e
F,CO,S125,LIAB,PC_GDP,MT,1998-01-01,1.6 e
F,CO,S125,LIAB,PC_GDP,MT,1999-01-01,1.7 e
F,CO,S125,LIAB,PC_GDP,MT,2000-01-01,1.8 e
F,CO,S125,LIAB,PC_GDP,MT,2001-01-01,2.2 e
F,CO,S125,LIAB,PC_GDP,MT,2002-01-01,2.4 e
F,CO,S125,LIAB,PC_GDP,MT,2003-01-01,2.7 e
F,CO,S125,LIAB,PC_GDP,MT,2004-01-01,0.8 
F,CO,S125,LIAB,PC_GDP,MT,2005-01-01,0.3 
F,CO,S125,LIAB,PC_GDP,MT,2006-01-01,0.6 
F,CO,S125,LIAB,PC_GDP,MT,2007-01-01,0.8 
F,CO,S125,LIAB,PC_GDP,MT,2008-01-01,1.3 
F,CO,S125,LIAB,PC_GDP,MT,2009-01-01,2.6 
F,CO,S125,LIAB,PC_GDP,MT,2010-01-01,2.1 
F,CO,S125,LIAB,PC_GDP,MT,2011-01-01,5.3 
F,CO,S125,LIAB,PC_GDP,MT,2012-01-01,12.0 
F,CO,S125,LIAB,PC_GDP,MT,2013-01-01,5.9 
F,CO,S125,LIAB,PC_GDP,MT,2014-01-01,0.8 
F,CO,S125,LIAB,PC_GDP,MT,2015-01-01,0.7 
F,CO,S125,LIAB,PC_GDP,MT,2016-01-01,7.1 
F,CO,S125,LIAB,PC_GDP,MT,2017-01-01,6.3 
F,CO,S125,LIAB,PC_GDP,RO,1995-01-01,13.4 e
F,CO,S125,LIAB,PC_GDP,RO,1996-01-01,9.1 e
F,CO,S125,LIAB,PC_GDP,RO,1997-01-01,4.2 e
F,CO,S125,LIAB,PC_GDP,RO,1998-01-01,0.1 
F,CO,S125,LIAB,PC_GDP,RO,1999-01-01,0.1 
F,CO,S125,LIAB,PC_GDP,RO,2000-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,RO,2001-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,RO,2002-01-01,0.9 
F,CO,S125,LIAB,PC_GDP,RO,2003-01-01,1.4 
F,CO,S125,LIAB,PC_GDP,RO,2004-01-01,2.2 
F,CO,S125,LIAB,PC_GDP,RO,2005-01-01,3.5 
F,CO,S125,LIAB,PC_GDP,RO,2006-01-01,4.4 
F,CO,S125,LIAB,PC_GDP,RO,2007-01-01,5.9 
F,CO,S125,LIAB,PC_GDP,RO,2008-01-01,8.6 
F,CO,S125,LIAB,PC_GDP,RO,2009-01-01,8.1 
F,CO,S125,LIAB,PC_GDP,RO,2010-01-01,7.1 
F,CO,S125,LIAB,PC_GDP,RO,2011-01-01,6.7 
F,CO,S125,LIAB,PC_GDP,RO,2012-01-01,6.2 
F,CO,S125,LIAB,PC_GDP,RO,2013-01-01,5.8 
F,CO,S125,LIAB,PC_GDP,RO,2014-01-01,5.0 
F,CO,S125,LIAB,PC_GDP,RO,2015-01-01,5.0 
F,CO,S125,LIAB,PC_GDP,RO,2016-01-01,5.1 
F,CO,S125,LIAB,PC_GDP,RO,2017-01-01,5.0 
F,CO,S125,LIAB,PC_GDP,SE,1995-01-01,6.4 
F,CO,S125,LIAB,PC_GDP,SE,1996-01-01,6.4 
F,CO,S125,LIAB,PC_GDP,SE,1997-01-01,8.9 
F,CO,S125,LIAB,PC_GDP,SE,1998-01-01,8.8 
F,CO,S125,LIAB,PC_GDP,SE,1999-01-01,11.7 
F,CO,S125,LIAB,PC_GDP,SE,2000-01-01,13.5 
F,CO,S125,LIAB,PC_GDP,SE,2001-01-01,10.6 
F,CO,S125,LIAB,PC_GDP,SE,2002-01-01,8.0 
F,CO,S125,LIAB,PC_GDP,SE,2003-01-01,8.5 
F,CO,S125,LIAB,PC_GDP,SE,2004-01-01,9.5 
F,CO,S125,LIAB,PC_GDP,SE,2005-01-01,11.4 
F,CO,S125,LIAB,PC_GDP,SE,2006-01-01,12.5 
F,CO,S125,LIAB,PC_GDP,SE,2007-01-01,12.4 
F,CO,S125,LIAB,PC_GDP,SE,2008-01-01,7.9 
F,CO,S125,LIAB,PC_GDP,SE,2009-01-01,10.3 
F,CO,S125,LIAB,PC_GDP,SE,2010-01-01,10.6 
F,CO,S125,LIAB,PC_GDP,SE,2011-01-01,10.0 
F,CO,S125,LIAB,PC_GDP,SE,2012-01-01,11.7 
F,CO,S125,LIAB,PC_GDP,SE,2013-01-01,15.6 
F,CO,S125,LIAB,PC_GDP,SE,2014-01-01,17.6 
F,CO,S125,LIAB,PC_GDP,SE,2015-01-01,17.5 
F,CO,S125,LIAB,PC_GDP,SE,2016-01-01,17.7 
F,CO,S125,LIAB,PC_GDP,SE,2017-01-01,18.9 
F,CO,S125,LIAB,PC_GDP,SK,1995-01-01,0.3 
F,CO,S125,LIAB,PC_GDP,SK,1996-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,SK,1997-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,SK,1998-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,SK,1999-01-01,0.2 
F,CO,S125,LIAB,PC_GDP,SK,2000-01-01,0.5 
F,CO,S125,LIAB,PC_GDP,SK,2001-01-01,1.4 
F,CO,S125,LIAB,PC_GDP,SK,2002-01-01,1.2 
F,CO,S125,LIAB,PC_GDP,SK,2003-01-01,1.7 
F,CO,S125,LIAB,PC_GDP,SK,2004-01-01,2.5 
F,CO,S125,LIAB,PC_GDP,SK,2005-01-01,3.0 
F,CO,S125,LIAB,PC_GDP,SK,2006-01-01,3.5 
F,CO,S125,LIAB,PC_GDP,SK,2007-01-01,5.0 
F,CO,S125,LIAB,PC_GDP,SK,2008-01-01,5.9 
F,CO,S125,LIAB,PC_GDP,SK,2009-01-01,6.0 
F,CO,S125,LIAB,PC_GDP,SK,2010-01-01,5.1 
F,CO,S125,LIAB,PC_GDP,SK,2011-01-01,3.6 
F,CO,S125,LIAB,PC_GDP,SK,2012-01-01,3.4 
F,CO,S125,LIAB,PC_GDP,SK,2013-01-01,4.6 
F,CO,S125,LIAB,PC_GDP,SK,2014-01-01,3.7 
F,CO,S125,LIAB,PC_GDP,SK,2015-01-01,6.2 
F,CO,S125,LIAB,PC_GDP,SK,2016-01-01,7.5 
F,CO,S125,LIAB,PC_GDP,SK,2017-01-01,8.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,1995-01-01,8.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,1996-01-01,10.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,1997-01-01,11.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,1998-01-01,13.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,1999-01-01,14.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2000-01-01,21.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2001-01-01,21.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2002-01-01,22.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2003-01-01,24.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2004-01-01,25.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2005-01-01,50.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2006-01-01,65.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2007-01-01,72.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2008-01-01,72.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2009-01-01,81.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2010-01-01,72.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2011-01-01,68.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2012-01-01,72.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2013-01-01,72.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2014-01-01,75.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2015-01-01,74.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2016-01-01,63.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,AT,2017-01-01,60.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,1995-01-01,42.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,1996-01-01,47.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,1997-01-01,55.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,1998-01-01,75.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,1999-01-01,75.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2000-01-01,86.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2001-01-01,89.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2002-01-01,83.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2003-01-01,94.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2004-01-01,101.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2005-01-01,114.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2006-01-01,135.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2007-01-01,154.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2008-01-01,165.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2009-01-01,187.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2010-01-01,178.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2011-01-01,188.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2012-01-01,168.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2013-01-01,175.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2014-01-01,178.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2015-01-01,177.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2016-01-01,157.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BE,2017-01-01,141.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,1995-01-01,0.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,1996-01-01,1.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,1997-01-01,0.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,1998-01-01,0.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,1999-01-01,0.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2000-01-01,3.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2001-01-01,2.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2002-01-01,2.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2003-01-01,2.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2004-01-01,4.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2005-01-01,6.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2006-01-01,15.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2007-01-01,15.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2008-01-01,14.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2009-01-01,14.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2010-01-01,11.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2011-01-01,13.5 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2012-01-01,14.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2013-01-01,19.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2014-01-01,21.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2015-01-01,19.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2016-01-01,19.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,BG,2017-01-01,20.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,1995-01-01,1.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,1996-01-01,2.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,1997-01-01,2.4 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,1998-01-01,2.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,1999-01-01,12.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2000-01-01,7.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2001-01-01,4.3 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2002-01-01,6.8 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2003-01-01,5.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2004-01-01,2.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2005-01-01,7.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2006-01-01,3.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2007-01-01,4.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2008-01-01,743.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2009-01-01,760.1 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2010-01-01,915.7 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2011-01-01,793.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2012-01-01,979.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2013-01-01,1021.2 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2014-01-01,1029.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2015-01-01,1198.0 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2016-01-01,1200.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CY,2017-01-01,1106.6 
F,CO,S125_S126_S127,LIAB,PC_GDP,CZ,1995-01-01,8.9 
F,CO,S125_S126_S127,LIAB,PC_GDP,CZ,1996-01-01,10.2 
